miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT053475,hsa-miR-148a-3p,hsa,CDKN1B,1027.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,27842905.0
MIRT016516,hsa-miR-193b-3p,hsa,KRAS,3845.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,25905463.0
MIRT016516,hsa-miR-193b-3p,hsa,KRAS,3845.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,25905463.0
MIRT016516,hsa-miR-193b-3p,hsa,KRAS,3845.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,25905463.0
MIRT016516,hsa-miR-193b-3p,hsa,KRAS,3845.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,25905463.0
MIRT006346,hsa-miR-449a,hsa,MET,4233.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26471185.0
MIRT732182,hsa-miR-26a-5p,hsa,PTGS2,5743.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27900011.0
MIRT732798,hsa-miR-21-3p,hsa,PTEN,5728.0,hsa,qRT-PCR//Western blot,Functional MTI,25963606.0
MIRT000598,hsa-miR-208b-3p,hsa,CDKN1A,1026.0,hsa,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,26044724.0
MIRT052931,hsa-miR-124-3p,hsa,STAT3,6774.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25928665.0
MIRT028210,hsa-miR-33a-5p,hsa,PIM3,415116.0,hsa,Immunoprecipitaion//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25971209.0
MIRT469279,hsa-miR-19a-3p,hsa,RHOB,388.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26041879.0
MIRT026630,hsa-miR-192-5p,hsa,DHFR,1719.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,26506238.0
MIRT026587,hsa-miR-192-5p,hsa,ITGAV,3685.0,hsa,Immunofluorescence//Luciferase reporter assay//Western blot,Functional MTI,26506238.0
MIRT026513,hsa-miR-192-5p,hsa,ITGB1,3688.0,hsa,Immunofluorescence//Luciferase reporter assay//Western blot,Functional MTI,26506238.0
MIRT733624,hsa-miR-34a-5p,hsa,AGTR1,185.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28073349.0
MIRT733624,hsa-miR-34a-5p,hsa,AGTR1,185.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28073349.0
MIRT069482,hsa-miR-125a-3p,hsa,MTA1,9112.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28088556.0
MIRT002024,hsa-miR-210-3p,hsa,EFNA3,1944.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26780211.0
MIRT002024,hsa-miR-210-3p,hsa,EFNA3,1944.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26780211.0
MIRT002024,hsa-miR-210-3p,hsa,EFNA3,1944.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26780211.0
MIRT115548,hsa-miR-34c-5p,hsa,MAZ,4150.0,hsa,qRT-PCR//Western blot,Functional MTI,28153728.0
MIRT115548,hsa-miR-34c-5p,hsa,MAZ,4150.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28153728.0
MIRT211201,hsa-miR-424-5p,hsa,FGF2,2247.0,hsa,qRT-PCR//Western blot,Functional MTI,28186136.0
MIRT211201,hsa-miR-424-5p,hsa,FGF2,2247.0,hsa,qRT-PCR//Western blot,Functional MTI,28186136.0
MIRT000196,hsa-miR-200c-3p,hsa,TUBB3,10381.0,hsa,qRT-PCR//Western blot,Functional MTI,28003747.0
MIRT004594,hsa-miR-19b-3p,hsa,TGFBR2,7048.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28083843.0
MIRT054340,mmu-miR-122-5p,mmu,E2f1,13555.0,mmu,ChIP-seq//qRT-PCR//Western blot,Functional MTI,28095325.0
MIRT021440,hsa-miR-9-5p,hsa,ABCC1,4363.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28098912.0
MIRT021440,hsa-miR-9-5p,hsa,ABCC1,4363.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28098912.0
MIRT054069,hsa-let-7c-5p,hsa,MAP4K3,8491.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28099144.0
MIRT054069,hsa-let-7c-5p,hsa,MAP4K3,8491.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28099144.0
MIRT025557,hsa-miR-34a-5p,hsa,HDAC1,3065.0,hsa,Flow//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28123637.0
MIRT025557,hsa-miR-34a-5p,hsa,HDAC1,3065.0,hsa,Flow//Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28123637.0
MIRT002875,hsa-miR-34a-5p,hsa,NOTCH1,4851.0,hsa,ELISA//Flow//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28129650.0
MIRT002875,hsa-miR-34a-5p,hsa,NOTCH1,4851.0,hsa,ELISA//Flow//Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28129650.0
MIRT438122,hsa-miR-22-3p,hsa,BSG,682.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28184176.0
MIRT438122,hsa-miR-22-3p,hsa,BSG,682.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28184176.0
MIRT003287,hsa-miR-29b-3p,hsa,MCL1,4170.0,hsa,ELISA//Immunofluorescence//Immunohistochemistry//qRT-PCR//Western blot,Functional MTI,28190086.0
MIRT054913,hsa-miR-7-5p,hsa,KLF4,9314.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28239300.0
MIRT054913,hsa-miR-7-5p,hsa,KLF4,9314.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28239300.0
MIRT044759,hsa-miR-320a,hsa,MYC,4609.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28243124.0
MIRT006963,hsa-miR-23b-3p,hsa,PTK2B,2185.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28262617.0
MIRT006963,hsa-miR-23b-3p,hsa,PTK2B,2185.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28262617.0
MIRT731483,hsa-miR-140-5p,hsa,PIN1,5300.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28383568.0
MIRT731483,hsa-miR-140-5p,hsa,PIN1,5300.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28383568.0
MIRT735332,hsa-miR-340-5p,hsa,STAT3,6774.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28413603.0
MIRT735332,hsa-miR-340-5p,hsa,STAT3,6774.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28413603.0
MIRT735332,hsa-miR-340-5p,hsa,STAT3,6774.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28413603.0
MIRT735332,hsa-miR-340-5p,hsa,STAT3,6774.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28413603.0
MIRT001190,hsa-miR-21-5p,hsa,PTEN,5728.0,hsa,Flow//Immunohistochemistry//Microarray//qRT-PCR//Western blot,Functional MTI,27574331.0
MIRT001175,hsa-miR-200a-3p,hsa,CTNNB1,1499.0,hsa,Immunocytochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28302418.0
MIRT001175,hsa-miR-200a-3p,hsa,CTNNB1,1499.0,hsa,Immunocytochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28302418.0
MIRT001175,hsa-miR-200a-3p,hsa,CTNNB1,1499.0,hsa,Immunocytochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28302418.0
MIRT001175,hsa-miR-200a-3p,hsa,CTNNB1,1499.0,hsa,Immunocytochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28302418.0
MIRT438662,hsa-miR-503-5p,hsa,BCL2,596.0,hsa,Immunoprecipitaion//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28343379.0
MIRT284753,hsa-miR-185-5p,hsa,NFATC3,4775.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25767890.0
MIRT004630,hsa-miR-29a-3p,hsa,ZFP36,7538.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,26356262.0
MIRT000140,hsa-miR-221-3p,hsa,BCL2L11,10018.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26503209.0
MIRT001179,mmu-miR-21a-5p,mmu,Pten,19211.0,mmu,Western blot,Functional MTI,25898844.0
MIRT054589,mmu-miR-21a-5p,mmu,Smad7,17131.0,mmu,Western blot,Functional MTI,25898844.0
MIRT002298,hsa-miR-34a-5p,hsa,BCL2,596.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25910896.0
MIRT002298,hsa-miR-34a-5p,hsa,BCL2,596.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,25910896.0
MIRT438261,hsa-miR-92b-3p,hsa,PTEN,5728.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28337377.0
MIRT438261,hsa-miR-92b-3p,hsa,PTEN,5728.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28337377.0
MIRT004391,hsa-miR-199a-5p,hsa,JUNB,3726.0,hsa,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,25938468.0
MIRT439726,hsa-miR-218-5p,hsa,RPS6KA3,6197.0,hsa,ChIP-seq//Immunofluorescence//Immunohistochemistry//Luciferase reporter assay//Mass spectrometry//Microarray//qRT-PCR//Western blot,Functional MTI,25943352.0
MIRT439726,hsa-miR-218-5p,hsa,RPS6KA3,6197.0,hsa,ChIP-seq//Immunofluorescence//Immunohistochemistry//Luciferase reporter assay//Mass spectrometry//Microarray//qRT-PCR//Western blot,Functional MTI,25943352.0
MIRT439726,hsa-miR-218-5p,hsa,RPS6KA3,6197.0,hsa,ChIP-seq//Immunofluorescence//Immunohistochemistry//Luciferase reporter assay//Mass spectrometry//Microarray//qRT-PCR//Western blot,Non-Functional MTI,25943352.0
MIRT439726,hsa-miR-218-5p,hsa,RPS6KA3,6197.0,hsa,ChIP-seq//Immunofluorescence//Immunohistochemistry//Luciferase reporter assay//Mass spectrometry//Microarray//qRT-PCR//Western blot,Non-Functional MTI,25943352.0
MIRT053066,hsa-miR-490-5p,hsa,FOS,2353.0,hsa,qRT-PCR//Western blot,Functional MTI,26170849.0
MIRT020416,hsa-miR-29c-3p,hsa,BACE1,23621.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25973041.0
MIRT005810,hsa-miR-145-5p,hsa,SRGAP1,57522.0,hsa,qRT-PCR//Western blot,Functional MTI,26026080.0
MIRT005810,hsa-miR-145-5p,hsa,SRGAP1,57522.0,hsa,qRT-PCR//Western blot,Functional MTI,26026080.0
MIRT005810,hsa-miR-145-5p,hsa,SRGAP1,57522.0,hsa,qRT-PCR//Western blot,Functional MTI,26026080.0
MIRT000712,hsa-miR-146a-5p,hsa,IRAK1,3654.0,hsa,qRT-PCR//Western blot,Functional MTI,25805648.0
MIRT003543,hsa-miR-145-5p,hsa,FSCN1,6624.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25816323.0
MIRT003543,hsa-miR-145-5p,hsa,FSCN1,6624.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25816323.0
MIRT000225,hsa-miR-195-5p,hsa,CCND1,595.0,hsa,Immunohistochemistry//Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,25823925.0
MIRT001226,hsa-miR-16-5p,hsa,CCNE1,898.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25830480.0
MIRT001226,hsa-miR-16-5p,hsa,CCNE1,898.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25830480.0
MIRT265078,hsa-miR-195-5p,hsa,CHEK1,1111.0,hsa,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,25840419.0
MIRT003152,hsa-let-7a-5p,hsa,HMGA1,3159.0,hsa,qRT-PCR//Western blot,Functional MTI,25846193.0
MIRT066509,hsa-miR-33b-5p,hsa,HMGA2,8091.0,hsa,Immunofluorescence//Immunohistochemistry//Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,25868853.0
MIRT556955,hsa-miR-223-5p,hsa,IGF1R,3480.0,hsa,EMSA//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25875646.0
MIRT002323,hsa-let-7a-5p,hsa,HMGA2,8091.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25884389.0
MIRT006146,hsa-miR-99a-5p,hsa,MTOR,2475.0,hsa,Flow//Immunohistochemistry//qRT-PCR//Western blot,Functional MTI,28387375.0
MIRT006046,hsa-miR-218-5p,hsa,BIRC5,332.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25900794.0
MIRT756306,hsa-miR-21-5p,hsa,FOXO1,2308.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25909227.0
MIRT000408,hsa-let-7c-5p,hsa,CDC25A,993.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25909324.0
MIRT735632,hsa-miR-451a,hsa,TSC1,7248.0,hsa,Flow//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25915427.0
MIRT053134,hsa-miR-24-3p,hsa,NOS3,4846.0,hsa,Immunocytochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25920448.0
MIRT338141,hsa-miR-24-3p,hsa,SP1,6667.0,hsa,Immunocytochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25920448.0
MIRT006622,mmu-miR-494-3p,mmu,Pten,19211.0,mmu,Western blot,Functional MTI,28368292.0
MIRT726493,hsa-miR-27a-3p,hsa,SMAD2,4087.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28370334.0
MIRT726493,hsa-miR-27a-3p,hsa,SMAD2,4087.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28370334.0
MIRT653372,hsa-miR-27a-3p,hsa,SMAD4,4089.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28370334.0
MIRT653372,hsa-miR-27a-3p,hsa,SMAD4,4089.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28370334.0
MIRT737349,hsa-miR-137,hsa,EGFR,1956.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28386374.0
MIRT737349,hsa-miR-137,hsa,EGFR,1956.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28386374.0
MIRT494687,hsa-let-7e-5p,hsa,ARID3A,1820.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28408353.0
MIRT494687,hsa-let-7e-5p,hsa,ARID3A,1820.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28408353.0
MIRT054039,ath-miR156a-5p,ath,SPL15,824961.0,ath,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26841873.0
MIRT440328,hsa-miR-218-5p,hsa,LGR4,55366.0,hsa,ELISA//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26986507.0
MIRT440328,hsa-miR-218-5p,hsa,LGR4,55366.0,hsa,ELISA//Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26986507.0
MIRT003300,hsa-miR-9-5p,mmu,Foxo1,56458.0,mmu,Western blot,Functional MTI,27003684.0
MIRT000307,hsa-miR-145-5p,hsa,SOX2,6657.0,hsa,qRT-PCR//Western blot,Functional MTI,25928322.0
MIRT001684,mmu-miR-181a-5p,mmu,Bcl2,12043.0,mmu,Flow//Immunofluorescence//Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28382720.0
MIRT001684,mmu-miR-181a-5p,mmu,Bcl2,12043.0,mmu,Flow//Immunofluorescence//Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28382720.0
MIRT732079,hsa-miR-181a-5p,hsa,PTEN,5728.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28388883.0
MIRT732079,hsa-miR-181a-5p,hsa,PTEN,5728.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28388883.0
MIRT027237,hsa-miR-29b-3p,hsa,PIK3R1,5295.0,hsa,Flow//Luciferase reporter assay//qRT-PCR//Western blot//ChIP-PCR,Functional MTI,25356754.0
MIRT027237,hsa-miR-29b-3p,hsa,PIK3R1,5295.0,hsa,Flow//Luciferase reporter assay//qRT-PCR//Western blot//ChIP-PCR,Functional MTI,25356754.0
MIRT000307,hsa-miR-145-5p,hsa,SOX2,6657.0,hsa,qRT-PCR//Western blot,Functional MTI,25928322.0
MIRT732466,hsa-miR-137,hsa,EZH2,2146.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25939439.0
MIRT006207,hsa-miR-375,hsa,MTDH,92140.0,hsa,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,25944465.0
MIRT001855,hsa-let-7a-5p,hsa,KRAS,3845.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25955298.0
MIRT437447,hsa-miR-204-5p,hsa,BDNF,627.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25962115.0
MIRT054899,hsa-miR-708-5p,hsa,NNAT,4826.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26075749.0
MIRT003790,hsa-miR-199a-3p,hsa,CD44,960.0,hsa,Immunohistochemistry//Western blot,Functional MTI,26079799.0
MIRT000006,hsa-miR-146a-5p,hsa,CXCR4,7852.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26082201.0
MIRT731652,hsa-miR-622,hsa,CXCR4,7852.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26082201.0
MIRT000631,hsa-miR-155-5p,hsa,INPP5D,3635.0,hsa,EMSA//Flow//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25971362.0
MIRT053560,hsa-miR-148a-3p,hsa,SMAD2,4087.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26106521.0
MIRT053560,hsa-miR-148a-3p,hsa,SMAD2,4087.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26106521.0
MIRT053560,hsa-miR-148a-3p,hsa,SMAD2,4087.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25980823.0
MIRT051054,hsa-miR-17-5p,hsa,DAPK3,1613.0,hsa,GFP reporter assay//qRT-PCR//Western blot,Functional MTI,26117336.0
MIRT438663,hsa-miR-205-5p,hsa,PHLPP2,23035.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25977341.0
MIRT755859,hsa-miR-486-5p,hsa,PIK3R1,5295.0,hsa,Luciferase reporter assay//Next Generation Sequencing (NGS)//qRT-PCR//Western blot,Functional MTI,25475121.0
MIRT755859,hsa-miR-486-5p,hsa,PIK3R1,5295.0,hsa,Luciferase reporter assay//Next Generation Sequencing (NGS)//qRT-PCR//Western blot,Non-Functional MTI,25475121.0
MIRT437799,hsa-miR-125a-3p,hsa,RHOA,387.0,hsa,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,26148871.0
MIRT437799,hsa-miR-125a-3p,hsa,RHOA,387.0,hsa,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Non-Functional MTI,26148871.0
MIRT438055,hsa-miR-17-5p,hsa,ETV1,2115.0,hsa,qRT-PCR//Western blot,Functional MTI,26158900.0
MIRT004055,hsa-miR-93-5p,hsa,VEGFA,7422.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26175939.0
MIRT004055,hsa-miR-93-5p,hsa,VEGFA,7422.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26175939.0
MIRT734856,hsa-miR-137,hsa,KDM4A,9682.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26461474.0
MIRT000121,hsa-miR-24-3p,hsa,MYC,4609.0,hsa,Immunohistochemistry//In situ hybridization//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26159387.0
MIRT054132,hsa-miR-199a-5p,hsa,CDH1,999.0,hsa,qRT-PCR//Western blot,Functional MTI,27347107.0
MIRT021643,hsa-miR-142-3p,hsa,BOD1,91272.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27527863.0
MIRT021643,hsa-miR-142-3p,hsa,BOD1,91272.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,27527863.0
MIRT000029,hsa-miR-9-5p,hsa,CDH1,999.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28107581.0
MIRT004509,hsa-miR-30a-5p,hsa,BECN1,8678.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26708607.0
MIRT567335,hsa-miR-142-3p,hsa,HMGB1,3146.0,hsa,ELISA//qRT-PCR//Western blot,Functional MTI,26721185.0
MIRT001800,hsa-miR-16-5p,hsa,BCL2,596.0,hsa,Microarray//qRT-PCR//Western blot,Functional MTI,26722459.0
MIRT044613,hsa-miR-320a,hsa,HOXA10,3206.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26741129.0
MIRT044613,hsa-miR-320a,hsa,HOXA10,3206.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26741129.0
MIRT001815,hsa-miR-133b,hsa,PKM,5315.0,hsa,qRT-PCR//Western blot,Functional MTI,28641694.0
MIRT053513,hsa-miR-495-3p,hsa,BMI1,648.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28628915.0
MIRT002653,hsa-miR-124-3p,hsa,AHR,196.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26802080.0
